certeza_disc_clas_1,certeza_disc_clas_2,certeza_disc_clas_3,certeza_ofens_clas_1,certeza_ofens_clas_2,certeza_ofens_clas_3,comment,date,disc_clas_1,disc_clas_2,disc_clas_3,id_autor_1,id_autor_2,id_autor_3,keyword,ofens_clas_1,ofens_clas_2,ofens_clas_3,source,odio
4.0,5.0,5.0,4.0,5.0,5.0,@NOME MAS VOCÊ NAO QUERIA FALAR MESMO DEPOIS WUE CHEGOU NO QUARTO E FODASSE É O CARSLHO GROSSA IGNORANTE MAL COMIDA,2020-12-30 03:34:40,1.0,1.0,1.0,-MbmGJLmVxdWG-BotAkd,-MbxCtF7k_HkBc5rgGnO,-Mc-AdEK4JONGCFDlQqS,mal_comida,1.0,1.0,1.0,Twitter,1
5.0,5.0,-1.0,5.0,5.0,2.0,"@NOME @NOME @NOME @NOME Mourao é abortista,desarmamentista!Eu prefiro o @NOME ou @NOME ou o próprio principe!",2020-12-27 03:00:53,0.0,0.0,0.0,-MbqwTD5_XJzLcYu_qKY,-MbvHmh93AGhmpw2J54j,-MbvmGux1aI7cWo8LXTy,abortista,1.0,1.0,0.0,Twitter,0
5.0,5.0,4.0,5.0,5.0,5.0,"Ai, tão falando da T.T. pq ela é negra'
A T.T. é uma desgraçada, a Rafa Kaliman é uma desgraçada, a Manu Gavassi é uma desgraçada, a Bruna Marquezine é uma desgraçada, os namorados são uns desgraçados. Eu quero que todo mundo n
essa ilha morra de Covid",2020-12-28 20:01:07,0.0,0.0,1.0,-MbmR7jwZiH55N1pVjYi,-MbscIym2usI22M4MWjl,-MbxDbMxBr3J-s3QbuYO,thelma,1.0,1.0,1.0,Twitter,0
5.0,4.0,5.0,5.0,5.0,5.0,"@NOME Vai lavar uma louça, mal amada.",2021-01-01 01:34:06,1.0,1.0,1.0,-MbpxGPiip0WCKKay75Y,-MbqBCys-DBoPPT5Ja7Y,-MbsYKqmcBSgBoYhMBkF,mal_amada,1.0,1.0,1.0,Twitter,1
3.0,-1.0,5.0,5.0,4.0,5.0,@NOME Feminazi adotando nome do pai que absurdo 🤣🤣🤣 muito machismo e patriarcalismo,2020-12-28 14:40:40,1.0,0.0,1.0,-MbpxGPiip0WCKKay75Y,-MbsORvOt2EHHfCsrHWo,-MbxDsMREHJp99G6dOsI,feminazi,1.0,0.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,3.0,quem falar mal da T.T. na minha timeline vai levar block eu tô logo avisando,2020-12-28 19:35:49,0.0,0.0,0.0,-MbqIRWT5AE23iVM0s09,-MbxiruKUZWLHSVxPrAA,-Mc-2OIc1qYiZEzOUQnB,thelma,0.0,0.0,0.0,Twitter,0
2.0,4.0,5.0,4.0,5.0,5.0,"Sorte q argumentos são repelente de antifeminista, pq cansa discutir com elas, a bunda deles tem inveja da boca por causa da mrd q eles soltam",2020-12-29 02:20:45,0.0,1.0,1.0,-MbnEcV6G81uYLHcCnGh,-MbsMdI3DtffkoaS-Nwt,-Mbuvy5pjcO_InpSKA97,antifeminista,1.0,1.0,1.0,Twitter,0
3.0,2.0,-1.0,3.0,2.0,5.0,@NOME Até existe mulher conservadora ainda mais provávelmente a última geração dessas deve ter mais de 60 anos e por aí vai minha avó é um belo exemplo disso sobre as outras mulheres mais novas daqui aqui até são cristãs/antifeminista e tals mais conservadoras kkkkkkkkkkkk,2020-12-27 19:40:48,1.0,1.0,0.0,-MbmK2ifUtgzAj5NIGBR,-MbqFRmroyey0Xvp_UTv,-MbxfumjPove_5lAM2Ri,antifeminista,1.0,1.0,0.0,Twitter,0
2.0,3.0,-1.0,4.0,3.0,4.0,"Hoje eu vi um perfil no insta, cuja donA colocou na Bio que era antifeminista e a única coisa que eu pensei foi: acho que ela come merda",2020-12-25 13:15:02,0.0,0.0,0.0,-MbqI74zmyftBbCJXEGL,-MbxF-bKpLHpPKYTh_fO,-MbxZSdP0MH4BGLg_C3P,antifeminista,1.0,1.0,0.0,Twitter,0
5.0,-1.0,5.0,5.0,5.0,5.0,Aquela mal amada mal comida desgraçada do krl minina do caralho puta fedorenta kenga feia,2020-12-30 02:59:11,1.0,0.0,1.0,-MbqXRrCv_shqMTtAoX0,-MbxCpP1KXZaNjwQWPJ5,-MbxI5EaIJPfggWgMIz7,mal_comida,1.0,0.0,1.0,Twitter,0
-1.0,5.0,-1.0,4.0,4.0,5.0,"@NOME anao sua vagabunda acéfala desgracada rapariga mal amada mal comida bolsominiona filha do trump puta q me pariu lara vc tem merda na cabeça, um dia eu ainda te quebro na paulada, tem 7 bilhões de pessoas no mundo e vc chuta sempre a mesma tecla, amiga, ELE É FEIO, ele n te merece",2020-12-31 04:27:54,0.0,0.0,0.0,-MblV6n3MUSRM1G7xkP0,-MbrRqNSTJZnWH6WA0ue,-MbxZzYgl5iFEwdUdNFF,mal_comida,0.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,2.0,4.0,5.0,"@NOME sim amg,eu tbm nn
mas eu tenho uma prima q sou mt próxima 
e nn sei q merda ela tá fazendo na quarentena q agr ela tá postando coisa antifeminista e pro vida
já ocutei mas quando eu for pra lá nn posso fingir q ela nn existe kkkk",2020-12-27 16:58:14,0.0,0.0,0.0,-MbqESK7mz-PZcTbvWTC,-MbqzN2kWmABtpnSqdGY,-MbtcrF4pNGkB6NAAH9g,antifeminista,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME necrosada é vc sua pyta mal comida,2020-12-26 00:02:33,0.0,1.0,1.0,-Mbm4c6-svlw60sMPhWs,-Mbq3ZCpWJjTkT_-YsRk,-Mbq_-pR1qFzn1OVBTpg,mal_comida,1.0,1.0,1.0,Twitter,0
-1.0,4.0,5.0,5.0,4.0,3.0,"Hadybala chamou a T.T. de canalha e hipócrita 

Kkkkkkkkkkkkkkkkkkk grandão sem medo demais 

Boninho, tu vai ter q se superar a botar chernoboys mais piroca q esses caras do BBB",2020-12-28 19:39:34,0.0,0.0,0.0,-MbuwFq6JZVXT-jtrF-G,-MbxDIMf9wNciFSr-vcM,-MbxsQARWfPov-Gam2h0,thelma,0.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,@NOME não sei oq pensar.,2016-10-21 00:38:52,0.0,0.0,0.0,-MbnK3Ms5RiB8GU6aX8v,-MbxDKD1-zgkY-yxp-2Q,-MbxEFbI4SXJ4zhlUWb0,user_clubedomacho,0.0,0.0,0.0,Twitter,0
5.0,4.0,5.0,5.0,5.0,5.0,professora corna peluda arrombada semibunda descabelada vaca imbecil veia paquita mal comida lixo xorume sua mãe é uma puta sua merda sua bosta sua porra cuzona cu preto,2020-12-29 05:15:49,1.0,0.0,1.0,-MbnFF4Dp_bs28ODeNm1,-MbqPddWTFBFWAzt1DaI,-MbqtobFTVtNgfoBWQqE,mal_comida,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,1.0,5.0,5.0,"@NOME Pior mana, a misoginia tbm vem de homens gays",2020-12-31 05:19:46,0.0,0.0,0.0,-Mbv3HURwZa0YaotV6UZ,-MbxDAuKOgpRolJ2nPTp,-MbxKq2l_YpR3zNglQ_Q,misoginia,0.0,0.0,0.0,Twitter,0
5.0,3.0,5.0,5.0,5.0,3.0,Erundina reclamando q não tem mulher no ministério. Botaram uma na presidência e só deu merda #DebateRedeTV,2016-09-03 02:40:25,1.0,1.0,1.0,-MbscIym2usI22M4MWjl,-MbxRA_6fqN4xWKC-Wj7,-MbxUYnIbIQcd-YsJZou,user_clubedomacho,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME @NOME @NOME Abortista maconheira,2020-12-22 02:06:25,1.0,1.0,1.0,-Mbuc6KoWG4HdPYTxs45,-MbxLXbQb29m_ITcvWPk,-MbxsQARWfPov-Gam2h0,abortista,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,1.0,5.0,4.0,neste perfil amamos e protegemos T.T. regina,2020-12-28 19:31:21,0.0,0.0,0.0,-MbnLgqFM-U0jHBFXYlg,-MbqZjI3UWwChBjZCt2R,-Mbqt3CeYoY76Yfcpji1,thelma,0.0,0.0,0.0,Twitter,0
4.0,-1.0,4.0,4.0,4.0,5.0,"@NOME É o fim dos tempos, o mundo com um Papa abortista.",2020-12-21 22:09:07,0.0,0.0,0.0,-MbxEjtAo6dnZQYi6Kxg,-MbxZSdP0MH4BGLg_C3P,-MbxjuFOSt-nHu0RAMVe,abortista,1.0,0.0,1.0,Twitter,0
-1.0,5.0,-1.0,2.0,5.0,3.0,@NOME A misoginia dentro de mim.esta aumentando,2020-12-31 00:21:05,0.0,0.0,0.0,-MbxD4dH-cRaGSNw_PtO,-MbxgsilRnLEaTaV6SxD,-Mc-IvhxaKxM_al_-dpx,misoginia,0.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,4.0,3.0,"claro que tão cancelado só a T.T., foi ela que fez propaganda mandando ficar em casa",2020-12-28 19:39:03,0.0,0.0,0.0,-MbvWIQe7v771uldu1bY,-MbxR2jF_ZAC0VRKQZRK,-Mc--s6LN59ZlZw6WPWn,thelma,0.0,0.0,0.0,Twitter,0
5.0,4.0,5.0,5.0,4.0,5.0,"@NOME Feliz natal pra vc também sua ABORTISTA do karalho.

Não se esqueça que suas mãos estão cheias de sangue.

Você um dia há de prestar contas ao criador por apoiar a morte de inocentes.",2020-12-25 13:13:38,1.0,1.0,1.0,-MbxLJj4LsbdXk2k9rqT,-MbxSGV8Jl9KltpLXdy2,-MbzhEj9B6P2xwU8MUUf,abortista,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME até o meu nome que nunca aparece nessas listas apareceu, essa aí é mal comida mesmo.",2020-12-28 17:49:56,1.0,1.0,1.0,-MbmHOulMb66T3BroPYd,-MbpxGPiip0WCKKay75Y,-Mbr4ItRY8gmP4IRiXbv,mal_comida,1.0,1.0,1.0,Twitter,1
5.0,3.0,3.0,5.0,3.0,3.0,"@NOME Para com essa síndrome de feminazi, homicídio é homicídio e ponto final.",2020-12-27 13:26:06,1.0,1.0,0.0,-MbqFQINR5epWplcJrfU,-Mbst84pGYirW8yWu0vn,-MbxF-bKpLHpPKYTh_fO,feminazi,1.0,1.0,1.0,Twitter,0
-1.0,5.0,-1.0,5.0,5.0,5.0,Não e nunca!#AbortoNao,2020-12-30 18:30:57,0.0,1.0,0.0,-MbnV1_8gzyVJB32KeYT,-MbxDWSs3XNExCz9qilo,-MbxHzSwJv6X_H0G_vOX,#abortonao,0.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,"A.T. falando sobre saúde mental, sobre como foi difícil ir pra Harvard uma semana depois do falecimento do seu pai (suicídio) e sem falar nada de inglês, aí me vem uma galera comentando ""ah, tem depressão, mas votou a favor da reforma da previdência, né"". 

GENTE.",2020-12-07 19:31:24,0.0,0.0,0.0,-Mbr1uX8laUNKGJaqiPk,-MbsY84ofj4T-lMFKGQ_,-Mbxkq9I9x2_dYv8bZft,tabata_amaral,0.0,0.0,0.0,Twitter,0
-1.0,5.0,3.0,4.0,3.0,4.0,"Mds, entrei na tag #AbortoNAO e minha vontade de ter sido abortada só aumentou, q gente burra",2020-12-30 18:43:57,0.0,0.0,1.0,-Mbq9yDN_N9wQR5F1Ed6,-MbqZjI3UWwChBjZCt2R,-Mbr6_n4Lioh6b1xmXgr,#abortonao,0.0,1.0,1.0,Twitter,0
-1.0,5.0,-1.0,3.0,5.0,5.0,é contra? é só n fazer aborto ent ue #AbortoNAO,2020-12-30 18:27:12,0.0,1.0,0.0,-MbnH0GXzQiohGz0h3qm,-MbyM1KMnHPUlsf9yc3C,-Mc-UjMUMK9WticROlvE,#abortonao,0.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME 15 anos, cristã e antifeminista... que vaca previsível",2020-12-24 16:09:02,1.0,1.0,1.0,-MbsWC0vHjUsEAefWuPI,-MbvWIQe7v771uldu1bY,-MbxjuFOSt-nHu0RAMVe,antifeminista,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,5.0,5.0,5.0,5.0,#AbortoNao aborto não. É assassinato no ventre da mãe.,2020-12-30 18:23:11,0.0,0.0,1.0,-MbxGsEespP2EnnZ05Mk,-MbxKq2l_YpR3zNglQ_Q,-MbxdKbOoTDklBFxQTz3,#abortonao,0.0,0.0,1.0,Twitter,0
5.0,5.0,-1.0,5.0,5.0,5.0,@NOME @NOME Só fala isso pq é mal comida,2020-12-29 21:07:17,1.0,1.0,0.0,-Mc-9KaFMzvaxXEkQ6M-,-Mc-rW9bLdwRXbvNnD-A,-Mc0ZSc7rh35rzTAfTP1,mal_comida,1.0,1.0,0.0,Twitter,0
5.0,-1.0,5.0,5.0,2.0,5.0,"@NOME @NOME Não perciso de muié não, muié é merda
#mgtow",2020-12-21 19:03:28,1.0,0.0,1.0,-MbqFRmroyey0Xvp_UTv,-MbqRJm8MrRSxhRuTLg6,-MbthTG6yXmDmkq5J-Df,#mgtow,1.0,0.0,1.0,Twitter,0
-1.0,2.0,-1.0,3.0,5.0,2.0,"@NOME Vai ser proletariado, revolucionário, gayzista, abortista e comunista safado kkkk (parem que já estou ficando empolgado com a ideia kkk)",2020-12-25 13:43:37,0.0,0.0,0.0,-MbpxGPiip0WCKKay75Y,-Mbqu2rj29oHPs2nSPQL,-MbsOc6GH6ushEOj1Uth,abortista,0.0,1.0,0.0,Twitter,0
4.0,3.0,3.0,3.0,3.0,3.0,@NOME Falta chad que é = misoginia,2020-12-30 21:41:30,1.0,1.0,1.0,-MbxD-oLs_APWyM7icoR,-MbzgVXKDaH4SCAKOAZi,-Mc-2OIc1qYiZEzOUQnB,misoginia,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,5.0,4.0,5.0,"@NOME @NOME T.T. é médica!
Fim!",2020-12-28 19:50:28,0.0,0.0,0.0,-Mbm3Wzu2Ar9b0o6YDjX,-MbqEgbOcxDww8UtZwJm,-MbxCpP1KXZaNjwQWPJ5,thelma,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,-1.0,1.0,1.0,5.0,@NOME Achei que fosse a A.T.,2020-12-07 17:54:16,0.0,0.0,0.0,-MbxD8Skb8CYuJOwMH6V,-MbxwBgMi0dihk4988j4,-Mc-J1eYfFAelKzb1KNR,tabata_amaral,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME @NOME Com feminazi não se discute, se late.",2020-12-20 14:55:14,1.0,1.0,1.0,-MbrqOzApY1vadTri7po,-MbxZPpURPHsm9HeFJgD,-Mbz3unXq9qSRZQch4Jz,feminazi,1.0,1.0,1.0,Twitter,1
-1.0,-1.0,-1.0,5.0,5.0,5.0,@NOME DM,2016-09-06 19:50:49,0.0,0.0,0.0,-MblWwOVnnvF6eAhsQd1,-MbvMMx0D_x3PIwVxpYo,-MbxDY2WTqbW5VYuW6Vg,user_clubedomacho,0.0,0.0,0.0,Twitter,0
-1.0,4.0,5.0,2.0,4.0,4.0,"@NOME @NOME @NOME @NOME Desprezível. Já acho deplorável quem foi contra, imagina com essa desculpa estupida? Jean realmente tem síndrome do Estocolmo. Tipo mulher antifeminista. Ex: Damares - mulher mas não ajuda em nada (só atrapalha). 

Jean pelo visto segue o mesmo homem que se vestiu de Che. Só...",2020-12-23 19:34:21,0.0,0.0,1.0,-MbverKA3_czFmHGAkKi,-MbxDLEguxGsG-KYYPKQ,-MbzyjM1YryKwXhrWC41,antifeminista,0.0,1.0,1.0,Twitter,0
4.0,5.0,-1.0,4.0,5.0,5.0,"@NOME @NOME @NOME Já vi até uma dessas ""mulheres de caráter"", vulgo de direita, antifeminista e supostamente católica ( apesar de ter fotos semi-nua) ameaçar rastrear IP e processar mlk por fazer piadas ou discordar dela. Essas são as supostas mulheres de caráter ?",2020-12-28 14:49:45,1.0,1.0,0.0,-MbqRJm8MrRSxhRuTLg6,-MbrSsjwEb_uGDpcjomk,-Mbv7Eh5JnWbOqkhbyoX,antifeminista,1.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME A gay mal comida,assiste quem quer eu hein",2020-12-29 04:56:18,1.0,1.0,0.0,-MbmOXz8qo9pxq5oil60,-MbqESK7mz-PZcTbvWTC,-MbrqOzApY1vadTri7po,mal_comida,1.0,1.0,1.0,Twitter,0
5.0,3.0,5.0,5.0,3.0,5.0,"@NOME @NOME @NOME Eu conheço, é antifeminista, machista e bozo fã",2020-12-24 07:10:46,1.0,0.0,1.0,-MbqOQINjcp6B5uYdNQt,-MbsOc6GH6ushEOj1Uth,-MbsQfpsyEqgeiRq-5nN,antifeminista,1.0,1.0,1.0,Twitter,0
5.0,5.0,4.0,5.0,5.0,3.0,"@NOME Missão: atacar e acabar com aquela put* abortista
Realidade: engajamento e alcance sobem e vc é notada.

Uma bela semana pros haters",2020-12-28 13:54:33,1.0,1.0,1.0,-MbxRj7vCvXvPc50QP-B,-MbxfumjPove_5lAM2Ri,-Mbz_hU7vNOrQI9fNqSz,abortista,1.0,1.0,1.0,Twitter,1
5.0,5.0,-1.0,5.0,2.0,4.0,@NOME @NOME @NOME @NOME Ah véi... Vc tem cabelo colorido que nem minha prima feminazi! P.Q.P.! 🤣🤣🤣,2020-12-26 15:14:58,1.0,1.0,0.0,-MbrjsmMSD4VHCO5ncct,-Mby4DsT4ZFmbqJAyhhU,-MbzwS_o-uV4Sgz9RRis,feminazi,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,4.0,4.0,Não é a toa que Twitter começa com T de treta,2016-09-21 01:55:11,0.0,0.0,0.0,-MbqHpEUMADtFHR3ci3y,-Mbxyptz-fpbOLSWy4i5,-MbzjFQd4d-dwuRFpAVK,user_clubedomacho,0.0,0.0,0.0,Twitter,0
5.0,4.0,2.0,5.0,4.0,3.0,"Se vc fica em choque ⚡️ pq eu digo q futebol feminino é uma bosta , me Diga pq ninguém assisti , nem você cara feminazi . 

Ou algum homem te proíbe ? 

Ho ho ho feliz Natal 
Opressões Natalinas",2020-12-20 19:30:19,1.0,1.0,0.0,-MbqF6Y3nIrKFDpoC8lm,-MbvHmh93AGhmpw2J54j,-MbxDz-6VsbT46De_oR2,feminazi,1.0,1.0,1.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,"@NOME @NOME @NOME Entender a cabeça de mulher é simples, elas são hipergamicas e emocionais, mas a cabeça da feminazi aí já é loucura pura porque elas não possuem o mínimo de racionalidade e lógica.
E sem contar que as feminazis sentem profundo ódio e inveja dos homens!",2020-12-23 14:39:21,1.0,1.0,1.0,-MblV_ZJmfD21CqGbV_p,-MbvmGux1aI7cWo8LXTy,-MbxZPpURPHsm9HeFJgD,feminazi,1.0,1.0,1.0,Twitter,1
5.0,-1.0,5.0,5.0,4.0,5.0,"mais mulheres na política!""

A maioria do eleitorado é mulher! 
Não são mais eleitas pq mulher não confia em mulher nenhuma",2016-09-26 02:39:06,1.0,0.0,0.0,-MbrwCpoEwMDsjEKd8kI,-MbyvprYZs15oYoU8G-A,-Mbzj1fswPSCTjCrt3Jm,user_clubedomacho,1.0,0.0,1.0,Twitter,0
3.0,5.0,5.0,5.0,5.0,5.0,"@NOME @NOME Nos não temos culpa , se vc é feia e mal amada!!😂😂😂",2021-01-01 04:48:49,1.0,1.0,1.0,-MbqExBzak1lkTI0Js6V,-MbyLCFC0LP7h1BexFX1,-Mc-9KaFMzvaxXEkQ6M-,mal_amada,1.0,1.0,1.0,Twitter,1
-1.0,4.0,-1.0,5.0,4.0,3.0,@NOME vc é antifeminista?,2020-12-24 19:58:36,0.0,0.0,0.0,-MbqaXeZPA0erIyMw0Xy,-MbsORvOt2EHHfCsrHWo,-MbsgCM4Qe3ozIbS3wJq,antifeminista,0.0,1.0,0.0,Twitter,0
4.0,3.0,-1.0,4.0,3.0,4.0,"@NOME Só o direito de vc falar é pq vivo você está, defender isso, no passado poderia dar uma grande abertura para sua mãe ter lhe abortado. Acho e acredito que sua mãe n seja esses projetos de mulheres fracassadas e mal amada, de espírito lixo.",2020-12-30 23:04:05,1.0,1.0,0.0,-MbmJ1Ftx5KTfPIb_WEC,-MbrKzF8ngfyqAPWfsXS,-MbxZSdP0MH4BGLg_C3P,mal_amada,1.0,1.0,0.0,Twitter,0
-1.0,5.0,-1.0,4.0,5.0,5.0,"@NOME nao prima eu ja fui chamada de misogina, transfobique, ratafem, feminazi, panfobica, bifobica, lesbofobica e por ai vai",2020-12-26 13:52:53,0.0,1.0,0.0,-MbxEK6rrQDbMc6CRehz,-MbxN7Nub4w9_7ZjsNOB,-MbxqWRFgdL6bPtCLy2X,feminazi,0.0,1.0,0.0,Twitter,0
5.0,5.0,-1.0,5.0,5.0,1.0,"@NOME Nefer, vou abandonar a misoginia!!!! Não dá pra ser misógino com vc!!!!",2021-01-01 04:31:02,1.0,1.0,0.0,-MbnXUbNd-VJd4tmxCni,-MbponNLanQxPeJjVDW1,-MbxEK6rrQDbMc6CRehz,misoginia,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,5.0,5.0,5.0,5.0,"@NOME Absurdo! Machismo, misoginia, opressão, objetificação da mulher! Temo pelas minhas filhas!😢😭",2020-12-30 22:55:26,0.0,0.0,0.0,-MbpMNCLRNFHyqW79mr0,-Mbq9yDN_N9wQR5F1Ed6,-MbqpLQSXBLA61m0tNsr,misoginia,0.0,0.0,1.0,Twitter,0
-1.0,4.0,-1.0,4.0,4.0,4.0,@NOME Aborto é ASSASSINAR BEBÊS indefesos. #AbortoNAO,2020-12-30 18:20:53,0.0,1.0,0.0,-MbsMs3I1cFEAwYrmnSN,-MbxDSzm7zJ414JNQR4G,-MbxUmkmZMQNJhHOGvSq,#abortonao,0.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,5.0,4.0,5.0,com esse ano chegando ao fim gostaria de falar que misoginia é errado,2020-12-31 22:00:19,0.0,0.0,0.0,-MbxKq2l_YpR3zNglQ_Q,-MbxZSdP0MH4BGLg_C3P,-Mby8WFORGqEQlxSAEqL,misoginia,0.0,0.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,Soltar fogos é coisa de corno da esposa mal comida,2021-01-01 01:12:13,1.0,1.0,0.0,-MbxowKEKhA__sfxMCXr,-Mbxrq-9W5d_XQelJZHX,-Mc-9KaFMzvaxXEkQ6M-,mal_comida,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,2.0,2.0,4.0,kkkk T.T. se juntou com a cebeça e se ferrou em....,2020-12-28 19:53:12,0.0,0.0,0.0,-Mbq9yDN_N9wQR5F1Ed6,-MbwtFcuHPUS7ihuqmvh,-MbxEFbI4SXJ4zhlUWb0,thelma,0.0,0.0,0.0,Twitter,0
3.0,4.0,5.0,5.0,5.0,4.0,"@NOME @NOME Tira a bandeira de Israel, vc não tem nenhum motivo para usá-la. Comotes uma blasfêmia social, vc é tão tosco e analfabeto que não sabe que tá fazendo propaganda para um país abortista, maconheiro e gay - assim como deve ser!

Tire essa bandeira. Vc nem sabe pq a tem

#Analfabeto",2020-12-21 11:47:14,0.0,0.0,1.0,-MbskX4s78Ng09peRBYN,-MbzjFQd4d-dwuRFpAVK,-Mc-A6HAii__JnTbfS87,abortista,1.0,1.0,1.0,Twitter,0
-1.0,-1.0,-1.0,5.0,5.0,5.0,e hoje no job q tem bate papo com minha ídola A.T. 🥰🥺♥️,2020-12-03 15:37:20,0.0,0.0,0.0,-MbnJHSi7fM29llj3S02,-MbxLXbQb29m_ITcvWPk,-MbxT9y0uGVbXuXsCtuS,tabata_amaral,0.0,0.0,0.0,Twitter,0
-1.0,-1.0,5.0,5.0,4.0,3.0,@NOME Papa abortista. Devia ser excomungado!,2020-12-22 11:20:26,0.0,0.0,0.0,-MbpyZ44IRflCQOD1h0G,-Mbq6TnyEpCdbyG0h8n2,-MbxDMH_X7-fr1c-zQCP,abortista,0.0,0.0,1.0,Twitter,0
4.0,-1.0,-1.0,4.0,3.0,5.0,@NOME Gabi nao liga e gente mal amada nao se estressa nao fica em paz e gente q nao gosta de ver a felicidade doa outro,2020-12-31 15:17:27,1.0,0.0,0.0,-MbxDfDHP17gGAV8e_LN,-MbxfumjPove_5lAM2Ri,-MbxZSdP0MH4BGLg_C3P,mal_amada,1.0,0.0,0.0,Twitter,0
5.0,4.0,-1.0,5.0,5.0,1.0,@NOME @NOME @NOME @NOME abortista são todos uns assassinos nojentos,2020-12-28 16:36:58,1.0,1.0,0.0,-MbrSsjwEb_uGDpcjomk,-MbxDz-6VsbT46De_oR2,-MbxKq2l_YpR3zNglQ_Q,abortista,1.0,1.0,0.0,Twitter,0
-1.0,-1.0,-1.0,4.0,5.0,3.0,@NOME acho ele mais complexo e com camadas mais sofisticadas e interessantes. A.T. é um amendobobo.,2020-12-07 02:55:56,0.0,0.0,0.0,-Mbq8g4jkqHTZoyLHei1,-MbqPddWTFBFWAzt1DaI,-MbqoxoPiuvsFgSwjDZN,tabata_amaral,0.0,0.0,0.0,Twitter,0
-1.0,3.0,-1.0,3.0,4.0,5.0,@NOME És um meme. Eu é que agradeço ❤,2020-12-31 19:15:53,0.0,0.0,0.0,-MbnQztHUiuu_p_kOjkV,-MbqfiOFNixkfRft0b3w,-MbyU_9ICC9S4SAhYu6g,mal_amada,0.0,1.0,0.0,Twitter,0
-1.0,5.0,-1.0,4.0,4.0,4.0,você só é antifeminista porque tá confortável com o mundo que o feminismo criou pra você.,2020-12-27 20:25:30,0.0,1.0,0.0,-MbxQNt9gi71D85jH_Oa,-MbxjuFOSt-nHu0RAMVe,-MbxlinAen6-LnZSNxob,antifeminista,0.0,1.0,0.0,Twitter,0
-1.0,5.0,5.0,3.0,5.0,5.0,"@NOME desculpas, mas quando vc abriu a boca, senti cheiro de fezes. sua misoginia e homofobia me geraram náuseas. por conta disso disso, serás bloqueado. 🤮",2020-12-31 03:46:44,0.0,0.0,0.0,-Mbz_hU7vNOrQI9fNqSz,-Mc-GoTgwNBiZX6vXEpi,-Mc-NVzshMX1tgS8VZcV,misoginia,0.0,1.0,1.0,Twitter,0
5.0,3.0,-1.0,5.0,3.0,4.0,"@NOME Sim mano.. pior é os antifeminista que nem respeitar o lado da mina respeita, só quer atacar e foda-se, acho bem babaca..",2020-12-22 23:22:33,0.0,1.0,0.0,-MbvVNuOrnSpadLauKnp,-MbxDaKZSOQDgemnY-H6,-MbxSGV8Jl9KltpLXdy2,antifeminista,1.0,1.0,0.0,Twitter,0
5.0,5.0,5.0,5.0,5.0,5.0,fodida desgraçada vem mamar minha piroca ô sua merdinha mal comida,2020-12-31 01:40:34,1.0,1.0,1.0,-MblWR3A3oEi2s4i1InW,-MbqFQINR5epWplcJrfU,-Mbr1uX8laUNKGJaqiPk,mal_comida,1.0,1.0,1.0,Twitter,1
5.0,5.0,5.0,5.0,5.0,5.0,@NOME @NOME e vc que eh mal comida foda neh,2020-12-28 04:31:34,1.0,1.0,1.0,-MbrXeGPm84uPDqKwzsp,-Mbrejb7ZvKegqnEATvS,-MbxHzSwJv6X_H0G_vOX,mal_comida,1.0,1.0,1.0,Twitter,1
3.0,1.0,5.0,5.0,3.0,5.0,"To parecendo uma das mulher do mprris west com essa roupa 

Vicios licitos, mal amada e de ombros de fora",2021-01-01 01:57:21,1.0,0.0,1.0,-MbpxGPiip0WCKKay75Y,-MbqHi9CHeZ3Y24eRxVf,-MbvayNLY3u5jjBDvoha,mal_amada,1.0,1.0,1.0,Twitter,0
